trade_number,direction,entry_time,entry_price,exit_time,exit_price,duration_minutes,stop_loss,profit_target,position_size,gross_pnl,net_pnl,pnl_percentage,transaction_costs,is_winner,exit_reason,triggered_by,risk_amount,reward_amount,position_high,position_low,baseline_before,baseline_after,cumulative_pnl,running_win_rate,entry_time_str,exit_time_str,account_balance_before,account_balance_after
1074,SHORT,2008-09-17 13:45:00,1162.68,2008-09-17 13:50:00,1164.42,5.00,1164.42,1161.98,1.00,-34.92,-39.92,-7.98,5.00,False,STOP_LOSS,HIGH 1166.73 >= STOP 1164.42,34.92,13.97,1166.73,1162.41,1184.19,1164.42,-8293.97,68.90,09/17 13:45,09/17 13:50,1745.95,1706.03
1075,SHORT,2008-09-18 12:45:00,1136.89,2008-09-18 12:50:00,1136.21,5.00,1138.60,1136.21,1.00,13.65,8.65,1.73,5.00,True,PROFIT_TARGET,LOW 1136.02 <= TARGET 1136.21,34.12,13.65,1140.90,1136.02,1164.42,1136.21,-8285.32,68.93,09/18 12:45,09/18 12:50,1706.03,1714.68
1076,LONG,2008-09-18 12:50:00,1140.00,2008-09-18 12:55:00,1140.68,5.00,1138.29,1140.68,1.00,13.72,8.72,1.74,5.00,True,PROFIT_TARGET,HIGH 1140.81 >= TARGET 1140.68,34.29,13.72,1140.81,1134.26,1136.21,1140.68,-8276.60,68.96,09/18 12:50,09/18 12:55,1714.68,1723.40
1077,SHORT,2008-09-18 12:55:00,1134.26,2008-09-18 13:00:00,1133.58,5.00,1135.96,1133.58,1.01,13.79,8.79,1.76,5.00,True,PROFIT_TARGET,LOW 1133.50 <= TARGET 1133.58,34.47,13.79,1136.67,1133.50,1140.68,1133.58,-8267.82,68.99,09/18 12:55,09/18 13:00,1723.40,1732.18
1078,LONG,2008-09-18 13:00:00,1134.65,2008-09-18 13:05:00,1135.33,5.00,1132.95,1135.33,1.02,13.86,8.86,1.77,5.00,True,PROFIT_TARGET,HIGH 1152.77 >= TARGET 1135.33,34.64,13.86,1152.77,1134.65,1133.58,1135.33,-8258.96,69.02,09/18 13:00,09/18 13:05,1732.18,1741.04
1079,LONG,2008-09-18 13:05:00,1149.37,2008-09-18 13:10:00,1150.06,5.00,1147.65,1150.06,1.01,13.93,8.93,1.79,5.00,True,PROFIT_TARGET,HIGH 1152.23 >= TARGET 1150.06,34.82,13.93,1152.23,1147.47,1135.33,1150.06,-8250.03,69.05,09/18 13:05,09/18 13:10,1741.04,1749.97
1080,SHORT,2008-09-18 13:10:00,1149.65,2008-09-18 13:15:00,1151.37,5.00,1151.37,1148.96,1.01,-35.00,-40.00,-8.00,5.00,False,STOP_LOSS,HIGH 1157.67 >= STOP 1151.37,35.00,14.00,1157.67,1149.65,1150.06,1151.37,-8290.03,68.98,09/18 13:10,09/18 13:15,1749.97,1709.97
1081,SHORT,2008-09-29 13:45:00,1139.71,2008-09-29 13:50:00,1139.03,5.00,1141.42,1139.03,1.00,13.68,8.68,1.74,5.00,True,PROFIT_TARGET,LOW 1138.73 <= TARGET 1139.03,34.20,13.68,1157.09,1138.73,1151.37,1139.03,-8281.35,69.01,09/29 13:45,09/29 13:50,1709.97,1718.65
1082,LONG,2008-09-29 13:55:00,1144.64,2008-09-29 14:00:00,1145.33,5.00,1142.92,1145.33,1.00,13.75,8.75,1.75,5.00,True,PROFIT_TARGET,HIGH 1150.14 >= TARGET 1145.33,34.37,13.75,1150.14,1144.44,1139.03,1145.33,-8272.60,69.04,09/29 13:55,09/29 14:00,1718.65,1727.40
1083,LONG,2008-09-29 14:00:00,1146.99,2008-09-29 14:05:00,1147.68,5.00,1145.27,1147.68,1.00,13.82,8.82,1.76,5.00,True,PROFIT_TARGET,HIGH 1152.82 >= TARGET 1147.68,34.55,13.82,1152.82,1130.12,1145.33,1147.68,-8263.78,69.07,09/29 14:00,09/29 14:05,1727.40,1736.22
1084,SHORT,2008-09-29 14:05:00,1135.46,2008-09-29 14:10:00,1134.78,5.00,1137.16,1134.78,1.02,13.89,8.89,1.78,5.00,True,PROFIT_TARGET,LOW 1131.58 <= TARGET 1134.78,34.72,13.89,1142.12,1131.58,1147.68,1134.78,-8254.89,69.10,09/29 14:05,09/29 14:10,1736.22,1745.11
1085,LONG,2008-09-29 14:10:00,1140.69,2008-09-29 14:15:00,1141.37,5.00,1138.98,1141.37,1.02,13.96,8.96,1.79,5.00,True,PROFIT_TARGET,HIGH 1147.21 >= TARGET 1141.37,34.90,13.96,1147.21,1137.28,1134.78,1141.37,-8245.93,69.12,09/29 14:10,09/29 14:15,1745.11,1754.07
1086,LONG,2008-09-29 14:15:00,1147.21,2008-09-29 14:20:00,1147.90,5.00,1145.49,1147.90,1.02,14.03,9.03,1.81,5.00,True,PROFIT_TARGET,HIGH 1149.56 >= TARGET 1147.90,35.08,14.03,1149.56,1144.20,1141.37,1147.90,-8236.90,69.15,09/29 14:15,09/29 14:20,1754.07,1763.10
1087,SHORT,2008-09-29 14:20:00,1146.34,2008-09-29 14:25:00,1145.65,5.00,1148.06,1145.65,1.03,14.10,9.10,1.82,5.00,True,PROFIT_TARGET,LOW 1138.08 <= TARGET 1145.65,35.26,14.10,1147.75,1138.08,1147.90,1145.65,-8227.79,69.18,09/29 14:20,09/29 14:25,1763.10,1772.21
1088,SHORT,2008-09-29 14:25:00,1138.08,2008-09-29 14:30:00,1137.40,5.00,1139.79,1137.40,1.04,14.18,9.18,1.84,5.00,True,PROFIT_TARGET,LOW 1133.19 <= TARGET 1137.40,35.44,14.18,1139.97,1133.19,1145.65,1137.40,-8218.62,69.21,09/29 14:25,09/29 14:30,1772.21,1781.38
1089,SHORT,2008-09-29 14:30:00,1133.19,2008-09-29 14:35:00,1134.89,5.00,1134.89,1132.51,1.05,-35.63,-40.63,-8.13,5.00,False,STOP_LOSS,HIGH 1138.41 >= STOP 1134.89,35.63,14.25,1138.41,1133.19,1137.40,1134.89,-8259.24,69.15,09/29 14:30,09/29 14:35,1781.38,1740.76
1090,LONG,2008-09-29 14:35:00,1138.41,2008-09-29 14:40:00,1139.09,5.00,1136.70,1139.09,1.02,13.93,8.93,1.79,5.00,True,PROFIT_TARGET,HIGH 1140.41 >= TARGET 1139.09,34.82,13.93,1140.41,1137.23,1134.89,1139.09,-8250.32,69.17,09/29 14:35,09/29 14:40,1740.76,1749.68
1091,SHORT,2008-09-29 14:40:00,1137.23,2008-09-29 14:45:00,1136.55,5.00,1138.94,1136.55,1.03,14.00,9.00,1.80,5.00,True,PROFIT_TARGET,LOW 1134.91 <= TARGET 1136.55,34.99,14.00,1140.98,1134.91,1139.09,1136.55,-8241.32,69.20,09/29 14:40,09/29 14:45,1749.68,1758.68
1092,SHORT,2008-09-29 14:45:00,1134.91,2008-09-29 14:50:00,1136.61,5.00,1136.61,1134.23,1.03,-35.17,-40.17,-8.03,5.00,False,STOP_LOSS,HIGH 1136.93 >= STOP 1136.61,35.17,14.07,1136.93,1134.91,1136.55,1136.61,-8281.49,69.14,09/29 14:45,09/29 14:50,1758.68,1718.51
1093,SHORT,2008-09-29 14:50:00,1135.47,2008-09-29 14:55:00,1134.79,5.00,1137.17,1134.79,1.01,13.75,8.75,1.75,5.00,True,PROFIT_TARGET,LOW 1132.45 <= TARGET 1134.79,34.37,13.75,1135.58,1132.45,1136.61,1134.79,-8272.75,69.17,09/29 14:50,09/29 14:55,1718.51,1727.25
1094,SHORT,2008-09-29 14:55:00,1133.34,2008-09-29 15:00:00,1135.04,5.00,1135.04,1132.66,1.02,-34.55,-39.55,-7.91,5.00,False,STOP_LOSS,HIGH 1136.94 >= STOP 1135.04,34.55,13.82,1136.94,1133.34,1134.79,1135.04,-8312.29,69.10,09/29 14:55,09/29 15:00,1727.25,1687.71
1095,SHORT,2008-09-29 15:20:00,1121.23,2008-09-29 15:25:00,1120.56,5.00,1122.91,1120.56,1.00,13.50,8.50,1.70,5.00,True,PROFIT_TARGET,LOW 1112.58 <= TARGET 1120.56,33.75,13.50,1121.23,1112.58,1135.04,1120.56,-8303.79,69.13,09/29 15:20,09/29 15:25,1687.71,1696.21
1096,SHORT,2008-09-29 15:25:00,1113.86,2008-09-29 15:30:00,1113.19,5.00,1115.53,1113.19,1.02,13.57,8.57,1.71,5.00,True,PROFIT_TARGET,LOW 1112.54 <= TARGET 1113.19,33.92,13.57,1118.63,1112.54,1120.56,1113.19,-8295.22,69.16,09/29 15:25,09/29 15:30,1696.21,1704.78
1097,LONG,2008-09-29 15:30:00,1118.63,2008-09-29 15:35:00,1119.30,5.00,1116.95,1119.30,1.02,13.64,8.64,1.73,5.00,True,PROFIT_TARGET,HIGH 1122.15 >= TARGET 1119.30,34.10,13.64,1122.15,1117.43,1113.19,1119.30,-8286.58,69.19,09/29 15:30,09/29 15:35,1704.78,1713.42
1098,LONG,2008-09-29 15:35:00,1122.15,2008-09-29 15:40:00,1122.82,5.00,1120.47,1122.82,1.02,13.71,8.71,1.74,5.00,True,PROFIT_TARGET,HIGH 1134.31 >= TARGET 1122.82,34.27,13.71,1134.31,1120.83,1119.30,1122.82,-8277.87,69.22,09/29 15:35,09/29 15:40,1713.42,1722.13
1099,LONG,2008-09-29 15:40:00,1134.14,2008-09-29 15:45:00,1132.44,5.00,1132.44,1134.82,1.01,-34.44,-39.44,-7.89,5.00,False,STOP_LOSS,LOW 1128.05 <= STOP 1132.44,34.44,13.78,1134.14,1128.05,1122.82,1132.44,-8317.32,69.15,09/29 15:40,09/29 15:45,1722.13,1682.68
1100,SHORT,2008-09-29 16:00:00,1118.75,2008-09-29 16:05:00,1111.53,5.00,1120.43,1118.08,1.00,144.79,139.79,27.96,5.00,True,END_OF_SESSION,Session end at 16:05 - position forced closed,33.65,13.46,1118.75,1118.75,1132.44,1111.53,-8177.52,69.18,09/29 16:00,09/29 16:05,1682.68,1822.48
1101,LONG,2008-09-30 10:00:00,1135.15,2008-09-30 10:05:00,1135.83,5.00,1133.45,1135.83,1.07,14.58,9.58,1.92,5.00,True,PROFIT_TARGET,HIGH 1138.15 >= TARGET 1135.83,36.45,14.58,1138.15,1134.78,1111.53,1135.83,-8167.94,69.21,09/30 10:00,09/30 10:05,1822.48,1832.06
1102,SHORT,2008-09-30 10:05:00,1135.26,2008-09-30 10:10:00,1136.96,5.00,1136.96,1134.58,1.08,-36.64,-41.64,-8.33,5.00,False,STOP_LOSS,HIGH 1142.04 >= STOP 1136.96,36.64,14.66,1142.04,1134.84,1135.83,1136.96,-8209.59,69.15,09/30 10:05,09/30 10:10,1832.06,1790.41
1103,LONG,2008-09-30 10:10:00,1142.04,2008-09-30 10:15:00,1142.73,5.00,1140.33,1142.73,1.05,14.32,9.32,1.86,5.00,True,PROFIT_TARGET,HIGH 1143.19 >= TARGET 1142.73,35.81,14.32,1143.19,1141.33,1136.96,1142.73,-8200.26,69.17,09/30 10:10,09/30 10:15,1790.41,1799.74
1104,SHORT,2008-09-30 10:15:00,1142.23,2008-09-30 10:20:00,1141.54,5.00,1143.94,1141.54,1.05,14.40,9.40,1.88,5.00,True,PROFIT_TARGET,LOW 1140.93 <= TARGET 1141.54,35.99,14.40,1143.16,1140.93,1142.73,1141.54,-8190.86,69.20,09/30 10:15,09/30 10:20,1799.74,1809.14
1105,SHORT,2008-09-30 10:20:00,1141.13,2008-09-30 10:25:00,1140.45,5.00,1142.84,1140.45,1.06,14.47,9.47,1.89,5.00,True,PROFIT_TARGET,LOW 1139.39 <= TARGET 1140.45,36.18,14.47,1143.13,1139.39,1141.54,1140.45,-8181.39,69.23,09/30 10:20,09/30 10:25,1809.14,1818.61
1106,SHORT,2008-09-30 10:25:00,1139.39,2008-09-30 10:30:00,1141.10,5.00,1141.10,1138.71,1.06,-36.37,-41.37,-8.27,5.00,False,STOP_LOSS,HIGH 1142.75 >= STOP 1141.10,36.37,14.55,1142.75,1139.01,1140.45,1141.10,-8222.76,69.17,09/30 10:25,09/30 10:30,1818.61,1777.24
1107,LONG,2008-09-30 10:30:00,1142.49,2008-09-30 10:35:00,1143.18,5.00,1140.78,1143.18,1.04,14.22,9.22,1.84,5.00,True,PROFIT_TARGET,HIGH 1144.34 >= TARGET 1143.18,35.54,14.22,1144.34,1142.11,1141.10,1143.18,-8213.55,69.20,09/30 10:30,09/30 10:35,1777.24,1786.45
1108,LONG,2008-09-30 10:35:00,1143.68,2008-09-30 10:40:00,1141.96,5.00,1141.96,1144.37,1.04,-35.73,-40.73,-8.15,5.00,False,STOP_LOSS,LOW 1140.70 <= STOP 1141.96,35.73,14.29,1144.32,1140.70,1143.18,1141.96,-8254.27,69.13,09/30 10:35,09/30 10:40,1786.45,1745.73
1109,LONG,2008-09-30 10:40:00,1143.78,2008-09-30 10:45:00,1144.47,5.00,1142.06,1144.47,1.02,13.97,8.97,1.79,5.00,True,PROFIT_TARGET,HIGH 1146.09 >= TARGET 1144.47,34.91,13.97,1146.09,1143.13,1141.96,1144.47,-8245.31,69.16,09/30 10:40,09/30 10:45,1745.73,1754.69
1110,LONG,2008-09-30 10:45:00,1144.88,2008-09-30 10:50:00,1143.16,5.00,1143.16,1145.57,1.02,-35.09,-40.09,-8.02,5.00,False,STOP_LOSS,LOW 1141.06 <= STOP 1143.16,35.09,14.04,1144.88,1141.06,1144.47,1143.16,-8285.40,69.10,09/30 10:45,09/30 10:50,1754.69,1714.60
1111,SHORT,2008-09-30 10:50:00,1141.42,2008-09-30 10:55:00,1140.74,5.00,1143.13,1140.74,1.00,13.72,8.72,1.74,5.00,True,PROFIT_TARGET,LOW 1138.63 <= TARGET 1140.74,34.29,13.72,1141.99,1138.63,1143.16,1140.74,-8276.69,69.13,09/30 10:50,09/30 10:55,1714.60,1723.31
1112,SHORT,2008-09-30 10:55:00,1138.65,2008-09-30 11:00:00,1137.97,5.00,1140.36,1137.97,1.01,13.79,8.79,1.76,5.00,True,PROFIT_TARGET,LOW 1137.93 <= TARGET 1137.97,34.47,13.79,1139.48,1137.93,1140.74,1137.97,-8267.90,69.15,09/30 10:55,09/30 11:00,1723.31,1732.10
1113,LONG,2008-09-30 11:05:00,1139.77,2008-09-30 11:15:00,1138.06,10.00,1138.06,1140.45,1.01,-34.64,-39.64,-7.93,5.00,False,STOP_LOSS,LOW 1137.11 <= STOP 1138.06,34.64,13.86,1140.26,1137.11,1137.97,1138.06,-8307.54,69.09,09/30 11:05,09/30 11:15,1732.10,1692.46
1114,SHORT,2008-10-02 11:05:00,1123.90,2008-10-02 11:10:00,1123.23,5.00,1125.59,1123.23,1.00,13.54,8.54,1.71,5.00,True,PROFIT_TARGET,LOW 1122.63 <= TARGET 1123.23,33.85,13.54,1124.99,1122.63,1138.06,1123.23,-8299.00,69.12,10/02 11:05,10/02 11:10,1692.46,1701.00
1115,LONG,2008-10-02 11:10:00,1123.34,2008-10-02 11:15:00,1124.01,5.00,1121.65,1124.01,1.01,13.61,8.61,1.72,5.00,True,PROFIT_TARGET,HIGH 1125.46 >= TARGET 1124.01,34.02,13.61,1125.46,1122.04,1123.23,1124.01,-8290.39,69.15,10/02 11:10,10/02 11:15,1701.00,1709.61
1116,LONG,2008-10-02 11:15:00,1125.46,2008-10-02 11:20:00,1126.14,5.00,1123.77,1126.14,1.01,13.68,8.68,1.74,5.00,True,PROFIT_TARGET,HIGH 1127.79 >= TARGET 1126.14,34.19,13.68,1127.79,1125.46,1124.01,1126.14,-8281.72,69.18,10/02 11:15,10/02 11:20,1709.61,1718.28
1117,LONG,2008-10-02 11:20:00,1127.03,2008-10-02 11:25:00,1127.71,5.00,1125.34,1127.71,1.02,13.75,8.75,1.75,5.00,True,PROFIT_TARGET,HIGH 1129.01 >= TARGET 1127.71,34.37,13.75,1129.01,1127.03,1126.14,1127.71,-8272.97,69.20,10/02 11:20,10/02 11:25,1718.28,1727.03
1118,LONG,2008-10-02 11:25:00,1128.37,2008-10-02 11:30:00,1126.68,5.00,1126.68,1129.05,1.02,-34.54,-39.54,-7.91,5.00,False,STOP_LOSS,LOW 1125.89 <= STOP 1126.68,34.54,13.82,1128.37,1125.89,1127.71,1126.68,-8312.51,69.14,10/02 11:25,10/02 11:30,1727.03,1687.49
1119,SHORT,2008-10-02 13:05:00,1124.19,2008-10-02 13:10:00,1123.52,5.00,1125.88,1123.52,1.00,13.50,8.50,1.70,5.00,True,PROFIT_TARGET,LOW 1121.78 <= TARGET 1123.52,33.75,13.50,1125.00,1121.78,1126.68,1123.52,-8304.01,69.17,10/02 13:05,10/02 13:10,1687.49,1695.99
1120,LONG,2008-10-02 13:10:00,1123.75,2008-10-02 13:15:00,1124.42,5.00,1122.06,1124.42,1.01,13.57,8.57,1.71,5.00,True,PROFIT_TARGET,HIGH 1124.52 >= TARGET 1124.42,33.92,13.57,1124.52,1122.47,1123.52,1124.42,-8295.44,69.20,10/02 13:10,10/02 13:15,1695.99,1704.56
1121,SHORT,2008-10-02 13:20:00,1123.64,2008-10-02 13:25:00,1125.33,5.00,1125.33,1122.97,1.01,-34.09,-39.09,-7.82,5.00,False,STOP_LOSS,HIGH 1125.41 >= STOP 1125.33,34.09,13.64,1125.41,1123.31,1124.42,1125.33,-8334.53,69.13,10/02 13:20,10/02 13:25,1704.56,1665.47
1122,SHORT,2008-10-03 14:30:00,1109.55,2008-10-03 14:35:00,1111.21,5.00,1111.21,1108.88,1.00,-33.31,-38.31,-7.66,5.00,False,STOP_LOSS,HIGH 1117.56 >= STOP 1111.21,33.31,13.32,1117.56,1109.55,1125.33,1111.21,-8372.84,69.07,10/03 14:30,10/03 14:35,1665.47,1627.16
1123,SHORT,2008-10-06 10:00:00,1056.52,2008-10-06 10:05:00,1055.89,5.00,1058.10,1055.89,1.03,13.02,8.02,1.60,5.00,True,PROFIT_TARGET,LOW 1055.64 <= TARGET 1055.89,32.54,13.02,1060.15,1055.64,1111.21,1055.89,-8364.83,69.10,10/06 10:00,10/06 10:05,1627.16,1635.17
1124,LONG,2008-10-06 10:05:00,1060.15,2008-10-06 10:10:00,1058.56,5.00,1058.56,1060.79,1.03,-32.70,-37.70,-7.54,5.00,False,STOP_LOSS,LOW 1053.91 <= STOP 1058.56,32.70,13.08,1060.15,1053.91,1055.89,1058.56,-8402.53,69.04,10/06 10:05,10/06 10:10,1635.17,1597.47
1125,SHORT,2008-10-06 10:10:00,1053.91,2008-10-06 10:15:00,1053.28,5.00,1055.49,1053.28,1.01,12.78,7.78,1.56,5.00,True,PROFIT_TARGET,LOW 1047.69 <= TARGET 1053.28,31.95,12.78,1054.52,1047.69,1058.56,1053.28,-8394.75,69.07,10/06 10:10,10/06 10:15,1597.47,1605.25
1126,SHORT,2008-10-06 10:15:00,1047.69,2008-10-06 10:20:00,1049.26,5.00,1049.26,1047.06,1.02,-32.11,-37.11,-7.42,5.00,False,STOP_LOSS,HIGH 1051.82 >= STOP 1049.26,32.11,12.84,1051.82,1047.69,1053.28,1049.26,-8431.85,69.01,10/06 10:15,10/06 10:20,1605.25,1568.15
1127,SHORT,2008-10-06 10:30:00,1045.25,2008-10-06 10:35:00,1044.62,5.00,1046.82,1044.62,1.00,12.55,7.55,1.51,5.00,True,PROFIT_TARGET,LOW 1037.06 <= TARGET 1044.62,31.36,12.55,1045.25,1037.06,1049.26,1044.62,-8424.31,69.03,10/06 10:30,10/06 10:35,1568.15,1575.69
1128,SHORT,2008-10-06 10:35:00,1037.06,2008-10-06 10:40:00,1036.44,5.00,1038.62,1036.44,1.01,12.61,7.61,1.52,5.00,True,PROFIT_TARGET,LOW 1027.19 <= TARGET 1036.44,31.51,12.61,1037.61,1027.19,1044.62,1036.44,-8416.70,69.06,10/06 10:35,10/06 10:40,1575.69,1583.30
1129,SHORT,2008-10-06 10:40:00,1028.04,2008-10-06 10:45:00,1029.58,5.00,1029.58,1027.42,1.03,-31.67,-36.67,-7.33,5.00,False,STOP_LOSS,HIGH 1037.55 >= STOP 1029.58,31.67,12.67,1037.55,1028.04,1036.44,1029.58,-8453.37,69.00,10/06 10:40,10/06 10:45,1583.30,1546.63
1130,SHORT,2008-10-06 13:45:00,1028.56,2008-10-06 13:50:00,1027.94,5.00,1030.10,1027.94,1.00,12.37,7.37,1.47,5.00,True,PROFIT_TARGET,LOW 1027.36 <= TARGET 1027.94,30.93,12.37,1033.96,1027.36,1029.58,1027.94,-8446.00,69.03,10/06 13:45,10/06 13:50,1546.63,1554.00
1131,LONG,2008-10-06 13:50:00,1033.96,2008-10-06 13:55:00,1034.58,5.00,1032.41,1034.58,1.00,12.43,7.43,1.49,5.00,True,PROFIT_TARGET,HIGH 1035.82 >= TARGET 1034.58,31.08,12.43,1035.82,1033.47,1027.94,1034.58,-8438.56,69.05,10/06 13:50,10/06 13:55,1554.00,1561.44
1132,SHORT,2008-10-06 13:55:00,1033.69,2008-10-06 14:00:00,1033.07,5.00,1035.24,1033.07,1.01,12.49,7.49,1.50,5.00,True,PROFIT_TARGET,LOW 1028.43 <= TARGET 1033.07,31.23,12.49,1033.69,1028.43,1034.58,1033.07,-8431.07,69.08,10/06 13:55,10/06 14:00,1561.44,1568.93
1133,SHORT,2008-10-06 14:00:00,1028.43,2008-10-06 14:05:00,1027.81,5.00,1029.97,1027.81,1.02,12.55,7.55,1.51,5.00,True,PROFIT_TARGET,LOW 1025.27 <= TARGET 1027.81,31.38,12.55,1031.66,1025.27,1033.07,1027.81,-8423.52,69.11,10/06 14:00,10/06 14:05,1568.93,1576.48
1134,SHORT,2008-10-06 14:05:00,1025.77,2008-10-06 14:10:00,1027.31,5.00,1027.31,1025.15,1.02,-31.53,-36.53,-7.31,5.00,False,STOP_LOSS,HIGH 1030.42 >= STOP 1027.31,31.53,12.61,1030.42,1025.49,1027.81,1027.31,-8460.05,69.05,10/06 14:05,10/06 14:10,1576.48,1539.95
1135,SHORT,2008-10-06 14:10:00,1026.46,2008-10-06 14:15:00,1025.84,5.00,1028.00,1025.84,1.00,12.32,7.32,1.46,5.00,True,PROFIT_TARGET,LOW 1022.07 <= TARGET 1025.84,30.80,12.32,1028.19,1022.07,1027.31,1025.84,-8452.73,69.07,10/06 14:10,10/06 14:15,1539.95,1547.27
1136,SHORT,2008-10-06 14:15:00,1022.07,2008-10-06 14:20:00,1021.46,5.00,1023.60,1021.46,1.01,12.38,7.38,1.48,5.00,True,PROFIT_TARGET,LOW 1018.34 <= TARGET 1021.46,30.95,12.38,1022.07,1018.34,1025.84,1021.46,-8445.35,69.10,10/06 14:15,10/06 14:20,1547.27,1554.65
1137,SHORT,2008-10-06 14:20:00,1018.34,2008-10-06 14:25:00,1017.73,5.00,1019.87,1017.73,1.02,12.44,7.44,1.49,5.00,True,PROFIT_TARGET,LOW 1013.82 <= TARGET 1017.73,31.09,12.44,1019.00,1013.82,1021.46,1017.73,-8437.92,69.13,10/06 14:20,10/06 14:25,1554.65,1562.08
1138,SHORT,2008-10-06 14:25:00,1016.19,2008-10-06 14:30:00,1015.58,5.00,1017.71,1015.58,1.02,12.50,7.50,1.50,5.00,True,PROFIT_TARGET,LOW 1012.06 <= TARGET 1015.58,31.24,12.50,1017.04,1012.06,1017.73,1015.58,-8430.42,69.16,10/06 14:25,10/06 14:30,1562.08,1569.58
1139,LONG,2008-10-06 14:35:00,1016.60,2008-10-06 14:40:00,1015.08,5.00,1015.08,1017.21,1.03,-31.39,-36.39,-7.28,5.00,False,STOP_LOSS,LOW 1011.29 <= STOP 1015.08,31.39,12.56,1016.60,1011.29,1015.58,1015.08,-8466.81,69.10,10/06 14:35,10/06 14:40,1569.58,1533.19
1140,SHORT,2008-10-06 14:40:00,1011.29,2008-10-06 14:45:00,1010.68,5.00,1012.81,1010.68,1.01,12.27,7.27,1.45,5.00,True,PROFIT_TARGET,LOW 1007.97 <= TARGET 1010.68,30.66,12.27,1013.06,1007.97,1015.08,1010.68,-8459.55,69.12,10/06 14:40,10/06 14:45,1533.19,1540.45
1141,LONG,2008-10-06 14:45:00,1010.88,2008-10-06 14:50:00,1011.49,5.00,1009.36,1011.49,1.02,12.32,7.32,1.46,5.00,True,PROFIT_TARGET,HIGH 1017.84 >= TARGET 1011.49,30.81,12.32,1017.84,1010.61,1010.68,1011.49,-8452.22,69.15,10/06 14:45,10/06 14:50,1540.45,1547.78
1142,LONG,2008-10-06 14:50:00,1017.84,2008-10-06 14:55:00,1018.45,5.00,1016.31,1018.45,1.01,12.38,7.38,1.48,5.00,True,PROFIT_TARGET,HIGH 1022.46 >= TARGET 1018.45,30.96,12.38,1022.46,1015.88,1011.49,1018.45,-8444.84,69.18,10/06 14:50,10/06 14:55,1547.78,1555.16
1143,LONG,2008-10-06 14:55:00,1021.14,2008-10-06 15:00:00,1021.75,5.00,1019.61,1021.75,1.02,12.44,7.44,1.49,5.00,True,PROFIT_TARGET,HIGH 1021.88 >= TARGET 1021.75,31.10,12.44,1021.88,1014.30,1018.45,1021.75,-8437.40,69.20,10/06 14:55,10/06 15:00,1555.16,1562.60
1144,SHORT,2008-10-06 15:00:00,1020.98,2008-10-06 15:05:00,1022.51,5.00,1022.51,1020.37,1.02,-31.25,-36.25,-7.25,5.00,False,STOP_LOSS,HIGH 1029.14 >= STOP 1022.51,31.25,12.50,1029.14,1020.98,1021.75,1022.51,-8473.65,69.14,10/06 15:00,10/06 15:05,1562.60,1526.35
1145,SHORT,2008-10-07 13:55:00,1015.83,2008-10-07 14:00:00,1015.22,5.00,1017.35,1015.22,1.00,12.21,7.21,1.44,5.00,True,PROFIT_TARGET,LOW 1015.12 <= TARGET 1015.22,30.53,12.21,1023.05,1015.12,1022.51,1015.22,-8466.44,69.17,10/07 13:55,10/07 14:00,1526.35,1533.56
1146,LONG,2008-10-07 14:00:00,1020.35,2008-10-07 14:05:00,1020.96,5.00,1018.82,1020.96,1.00,12.27,7.27,1.45,5.00,True,PROFIT_TARGET,HIGH 1022.55 >= TARGET 1020.96,30.67,12.27,1022.55,1017.99,1015.22,1020.96,-8459.17,69.20,10/07 14:00,10/07 14:05,1533.56,1540.83
1147,LONG,2008-10-07 14:05:00,1022.04,2008-10-07 14:10:00,1022.65,5.00,1020.51,1022.65,1.01,12.33,7.33,1.47,5.00,True,PROFIT_TARGET,HIGH 1023.00 >= TARGET 1022.65,30.82,12.33,1023.00,1013.52,1020.96,1022.65,-8451.85,69.22,10/07 14:05,10/07 14:10,1540.83,1548.15
1148,LONG,2008-10-07 14:10:00,1023.00,2008-10-07 14:15:00,1023.61,5.00,1021.47,1023.61,1.01,12.39,7.39,1.48,5.00,True,PROFIT_TARGET,HIGH 1030.60 >= TARGET 1023.61,30.96,12.39,1030.60,1015.70,1022.65,1023.61,-8444.46,69.25,10/07 14:10,10/07 14:15,1548.15,1555.54
1149,LONG,2008-10-07 14:15:00,1027.20,2008-10-07 14:20:00,1027.82,5.00,1025.66,1027.82,1.01,12.44,7.44,1.49,5.00,True,PROFIT_TARGET,HIGH 1034.15 >= TARGET 1027.82,31.11,12.44,1034.15,1027.20,1023.61,1027.82,-8437.02,69.28,10/07 14:15,10/07 14:20,1555.54,1562.98
1150,LONG,2008-10-07 14:20:00,1029.11,2008-10-07 14:25:00,1029.73,5.00,1027.57,1029.73,1.01,12.50,7.50,1.50,5.00,True,PROFIT_TARGET,HIGH 1031.09 >= TARGET 1029.73,31.26,12.50,1031.09,1026.36,1027.82,1029.73,-8429.51,69.30,10/07 14:20,10/07 14:25,1562.98,1570.49
1151,LONG,2008-10-07 14:25:00,1031.09,2008-10-07 14:30:00,1031.71,5.00,1029.54,1031.71,1.02,12.56,7.56,1.51,5.00,True,PROFIT_TARGET,HIGH 1037.93 >= TARGET 1031.71,31.41,12.56,1037.93,1029.65,1029.73,1031.71,-8421.95,69.33,10/07 14:25,10/07 14:30,1570.49,1578.05
